chapter,paragraph,text_part,content
3.0,58,text_content,"Paul thought about this, then: Yes. I tell the girl you came and put a stamp of strangeness on me.’ "
3.0,59,text_content,"me truly now, Paul, do you often have dreams of things that happen afterward exactly as you dreamed them?’ "
3.0,60,text_content,‘Yes. And I’ve dreamed about that girl before.’ 
3.0,61,text_content,‘Oh? You know her?’ 
3.0,62,text_content,‘I will know her.’ 
3.0,63,text_content,Tell me about her.’ 
3.0,64,text_content,Usul.” ’ Paul opened his eyes. ‘Isn’t that strange? My home-world’s Caladan. I’ve never even heard of a planet called Usul.’ 
3.0,65,text_content,‘Is there more to this dream?’Jessica prompted. 
3.0,66,text_content,some of the words – like beach and surf and seaweed and seagulls.’ 
3.0,67,text_content,‘What poem?’ the Reverend Mother asked. 
3.0,68,text_content,Paul opened his eyes. ‘It’s just one of Gurney Halleck’s tone poems for sad times.’ 
3.0,69,text_content,"Behind Paul, Jessica began to recite: "
3.0,70,text_poem,‘I remember salt smoke from a beach fire. 
3.0,71,text_poem,And shadows under the pines— 
3.0,72,text_poem,"Solid, clean … fixed— "
3.0,73,text_poem,"Seagulls perched at the tip of land, "
3.0,74,text_poem,White upon green … 
3.0,75,text_poem,And a wind comes through the pines 
3.0,76,text_poem,To sway the shadows; 
3.0,77,text_poem,"The seagulls spread their wings, "
3.0,78,text_poem,Lift 
3.0,79,text_poem,And fill the sky with screeches. 
3.0,80,text_poem,And I hear the wind 
3.0,81,text_poem,"Blowing across our beach, "
3.0,82,text_poem,"And the surf, "
3.0,83,text_poem,And I see that our fire 
3.0,84,text_poem,Has scorched the seaweed.’ 
3.0,85,text_content,"‘That’s the one,’ Paul said "
3.0,86,text_content,"I see, too, but no more.’ "
3.0,87,text_content,She fell silent and Paul saw that she wanted him to speak. He waited her out. 
3.0,88,text_content,"Presently, she said: ‘As you will, then. You’ve depths in you; that I’ll grant.’ "
3.0,89,text_content,‘May I go now?’ he asked. 
3.0,90,text_content,‘Don’t you want to hear what the Reverend Mother can tell you about the Kwisatz Haderach?’Jessica asked. 
3.0,91,text_content,‘She said those who tried for it died.’ 
3.0,92,text_content,"‘But I can help you with a few hints at why they failed,’ the Reverend Mother said. "
3.0,93,text_content,"‘She talks of hints,’ Paul thought. ‘She doesn’t really know anything.’ And he said: ‘Hint then.’ "
3.0,94,text_content,"‘And be damned to me?’ She smiled wryly, a crisscross of wrinkles in the old face. ‘Very well: “That which submits rules.”’ "
3.0,95,text_content,taught him nothing at all? 
3.0,96,text_content,‘That’s a hint?’ he asked. 
3.0,97,text_content,until one day it is many willows – a wall against the wind. This is the willow’s purpose.’ 
3.0,98,text_content,witch with her mouth full of platitudes. 
3.0,99,text_content,"do to help my father. I’ve heard you talking to my mother. You talk as though my father were dead. Well, he isn’t!’ "
3.0,100,text_content,"but possible. But for your father, nothing. When you’ve learned to accept that as a fact, you’ve learned a ‘real’ Bene Gesserit lesson.’ "
3.0,101,text_content,made her so sure? His mind seethed with resentment. 
3.0,102,text_content,same in your shoes and devil take the Rules.’ 
3.0,103,text_content,Jessica nodded. 
3.0,104,text_content,"But if you don’t – well, we shall yet succeed.’ "
3.0,105,text_content,"her robes hissing, with not another backward glance. The room and its occupants already were shut from her thoughts. "
3.0,106,text_content,The tears were more unnerving than any other word or sign that had passed between them this day. 
4.0,1,opening_text,as a father have long been overlooked. 
4.0,2,opening_caption,—from ‘A Child’s History of Muad’Dib’ by the Princess Irulan 
4.0,3,text_content,and tired and storm-leathered. His left leg ached where it had been slashed once in the service of the Old Duke. 
4.0,4,text_content,"‘Three generations of them now,’ he thought. "
4.0,5,text_content,"the door, intent on papers and charts spread across an ell table. "
4.0,6,text_content,‘How many times must I tell that lad never to settle himself with his back to a door?’ Hawat cleared his throat. 
4.0,7,text_content,Paul remained bent over his studies. 
4.0,8,text_content,"A cloud shadow passed over the skylights. Again, Hawat cleared his throat. "
4.0,9,text_content,"Paul straightened, spoke without turning: ‘I know. I’m sitting with my back to a door.’ "
4.0,10,text_content,"Hawat suppressed a smile, strode across the room. "
4.0,11,text_content,dark and deeply seamed face. 
4.0,12,text_content,"‘I heard you coming down the hall,’ Paul said. ‘And I heard you open the door.’ "
4.0,13,text_content,‘The sounds I make could be imitated.’ 
4.0,14,text_content,‘I’d know the difference.’ 
4.0,15,text_content,that’s why they sent the old Proctor here – to whip our dear Lady Jessica into line.’ 
4.0,16,text_content,like an ancient foot soldier maimed and battered in the wars. 
4.0,17,text_content,"‘There stand I,’ Hawat thought. "
4.0,18,text_content,"‘Thufir, what’re you thinking?’ Paul asked. "
4.0,19,text_content,Hawat looked at the boy. ‘I was thinking we’ll all be out of here soon and likely never see the place again.’ 
4.0,20,text_content,‘Does that make you sad?’ 
4.0,21,text_content,is just another place.’ 
4.0,22,text_content,‘Did my father send you up to test me?’ 
4.0,23,text_content,"himself, but you must know how busy he is. He’ll be along later.’ "
4.0,24,text_content,‘I’ve been studying about the storms on Arrakis.’ 
4.0,25,text_content,‘The storms. I see.’ 
4.0,26,text_content,‘They sound pretty bad.’ 
4.0,27,text_content,bones to slivers.’ 
4.0,28,text_content,‘Why don’t they have weather control?’ 
4.0,29,text_content,"price for satellite control and your father’s House isn’t one of the big rich ones, lad. You know that.’ "
4.0,30,text_content,‘Have you ever seen the Fremen?’ 
4.0,31,text_content,"‘The lad’s mind is darting all over today,’ Hawat thought. "
4.0,32,text_content,– that reclaim the body’s own water.’ 
4.0,33,text_content,"water they had to recycle their body moisture struck him with a feeling of desolation. ‘Water’s precious there,’ he said. "
4.0,34,text_content,that caution in our minds.’ 
4.0,35,text_content,he said. 
4.0,36,text_content,of thirst all around you.’ 
4.0,37,text_content,had said something about water starvation. 
4.0,38,text_content,wind and hidden from view. You’ll ride upon your own two feet without ’thopter or groundcar or mount.’ 
4.0,39,text_content,And Paul had been caught more by her tone – singsong and wavering – than by her words. 
4.0,40,text_content,"‘When you live upon Arrakis,’ she had said, ‘khala, the land is empty. The moons will be your friends, the sun your enemy.’ "
4.0,41,text_content,"and asked: ‘Do you see no hope, Your Reverence?’ "
4.0,42,text_content,into a fist. ‘… without a ruler who knows the art of ruling. Make ‘that’ the science of your tradition!’ 
4.0,43,text_content,"sitting in the training room with Thufir Hawat, Paul felt a sharp pang of fear. He looked across at the Mentat’s puzzled frown. "
4.0,44,text_content,‘Where were you woolgathering that time?’ Hawat asked. 
4.0,45,text_content,‘Did you meet the Reverend Mother?’ 
4.0,46,text_content,‘That Truthsayer witch from the Imperium?’ Hawat’s eyes quickened with interest. ‘I met her.’ 
4.0,47,text_content,"‘She …’ Paul hesitated, found that he couldn’t tell Hawat about the ordeal. The inhibitions went deep. "
4.0,48,text_content,‘Yes? What did she?’ 
4.0,49,text_content,"but she said he’d already been warned – by you, by Mother, by many people.’ "
4.0,50,text_content,"‘True enough,’ Hawat muttered. "
4.0,51,text_content,‘Then why’re we going?’ Paul demanded. 
4.0,52,text_content,ancient fountain of wisdom?’ 
4.0,53,text_content,"Paul looked down at his right hand clenched into a fist beneath the table. Slowly, he willed the muscles to relax. ‘She put some kind of hold on me,’ he thought. ‘How?’ "
4.0,54,text_content,to do.’ 
4.0,55,text_content,"‘She hit a mark there right enough,’ Hawat thought. He nodded for Paul to continue. "
4.0,56,text_content,men.’ 
4.0,57,text_content,‘How’d she figure your father attracted men like Duncan and Gurney?’ Hawat asked. 
4.0,58,text_content,of Life.’ 
4.0,59,text_content,Hawat chuckled. ‘How’d that sit with her?’ 
4.0,60,text_content,must join it and flow with it.” That seemed to satisfy her.’ 
4.0,61,text_content,"‘He seems to be getting over it,’ Hawat thought, ‘but that old witch frightened him. Why did she do it?’ "
4.0,62,text_content,"‘Thufir,’ Paul said, ‘will Arrakis be as bad as she said?’ "
4.0,63,text_content,"You must not breathe a word of this, lad. I tell you only as your father’s helper.’ "
4.0,64,text_content,"as bad, but much like it.’ "
4.0,65,text_content,– you’re right on that score.’ 
4.0,66,text_content,‘Will the Fremen help us?’ 
4.0,67,text_content,the castle; it’s just a habit I want you to form.’ 
4.0,68,text_content,"Paul got to his feet, moved around the table. ‘You’re going today?’ "
4.0,69,text_content,"shoulder, whirled and strode quickly to the door. "
4.0,70,text_content,‘Thufir!’ Paul called. 
4.0,71,text_content,"Hawat turned, standing in the open doorway. "
4.0,72,text_content,"‘Don’t sit with your back to any doors,’ Paul said. "
4.0,73,text_content,"A grin spread across the seamed old face. ‘That I won’t, lad. Depend on it.’ And he was gone, shutting the door softly behind. "
4.0,74,text_content,"had said about a world being the sum of many things – the people, the dirt, the growing things, the moons, the tides, the suns – the unknown sum called ‘nature,’ a vague summation without any sense of the ‘now.’ And he wondered: ‘What is the now?’ "
4.0,75,text_content,The door across from Paul banged open and an ugly lump of a man lurched through it preceded by a handful of weapons. 
4.0,76,text_content,"‘Well, Gurney Halleck,’ Paul called, ‘are you the new weapons master?’ "
4.0,77,text_content,around. 
4.0,78,text_content,the nine-string baliset slung over Gurney’s shoulder with the multi-pick woven through the strings near the head of the fingerboard. 
4.0,79,text_content,"stunners, the shield belts. The inkvine scar along his jawline writhed as he turned, casting a smile across the room. "
4.0,80,text_content,passed me in the hall like a man running to his enemy’s funeral.’ 
4.0,81,text_content,"Paul grinned. Of all his father’s men, he liked Gurney Halleck best, knew the man’s moods and deviltry, his ‘humors,’ and thought of him more as a friend than as a hired sword. "
4.0,82,text_content,"Halleck swung the baliset off his shoulder, began tuning it. ‘If y’ won’t talk, y’ won’t,’ he said. "
4.0,83,text_content,"Paul stood, advanced across the room, calling out: ‘Well, Gurney, do we come prepared for music when it’s fighting time?’ "
4.0,84,text_content,"‘So it’s sass for our elders today,’ Halleck said. He tried a chord on the instrument, nodded. "
4.0,85,text_content,‘Where’s Duncan Idaho?’ Paul asked. ‘Isn’t he supposed to be teaching me weaponry?’ 
4.0,86,text_content,so’s you won’t waste your life entire.’ 
4.0,87,text_content,"‘Maybe you’d better sing me a lay then,’ Paul said. ‘I want to be sure how ‘not’ to do it.’ "
4.0,88,text_content,"‘Ah-h-h, hah!’ Gurney laughed, and he swung into Galacian Girls, his multipick a blur over the strings as he sang: "
4.0,89,text_poem,"‘Oh-h-h, the Galacian girls "
4.0,90,text_poem,"Will do it for pearls, "
4.0,91,text_poem,And the Arrakeen for water! 
