text_part,text_content
text_content,"‘Ah! Indeed ‘but!’ But he consumes too much spice, eats it like candy. Look at his eyes! He might’ve come directly from the Arrakeen labor pool. Efficient, Piter, ‘but’ he’s still emotional and prone to passionate outbursts. Efficient, Piter, ‘but’ he still can err.’ "
text_content,"Piter spoke in a low, sullen tone: ‘Did you call me in here to impair my efficiency with criticism, Baron?’ "
text_content,"‘Impair your efficiency? You know me better, Piter. I wish only for my nephew to understand the limitations of a Mentat.’ "
text_content,‘Are you already training my replacement?’ Piter demanded. 
text_content,"‘Replace ‘you?’ Why, Piter, where could I find another Mentat with your cunning and venom?’ "
text_content,"‘The same place you found me, Baron.’ "
text_content,"‘Perhaps I should at that,’ the Baron mused. ‘You do seem a bit unstable lately. And the spice you eat!’ "
text_content,"‘Are my pleasures too expensive, Baron? Do you object to them?’ "
text_content,"‘My dear Piter, your pleasures are what tie you to me. How could I object to that? I merely wish my nephew to observe this about you.’ "
text_content,"‘Then I’m on display,’ Piter said. ‘Shall I dance? Shall I perform my various functions for the eminent Feyd-Rau—’ "
text_content,"‘Precisely,’ the Baron said. ‘You are on display. Now, be silent.’ He glanced at Feyd-Rautha, noting his nephew’s lips, the full and pouting look of them, the Harkonnen genetic marker, now twisted slightly in amusement. ‘This is a Mentat, Feyd. It has been trained and conditioned to perform certain duties. The fact that it’s encased in a human body, however, must not be overlooked. A serious drawback, that. I sometimes think the ancients with their thinking machines had the right idea.’ "
text_content,"‘They were toys compared to me,’ Piter snarled. ‘You yourself, Baron, could outperform those ‘machines.’’ "
text_content,"‘Perhaps,’ the Baron said. ‘Ah, well …’ He took a deep breath, belched. ‘Now, Piter, outline for my nephew the salient features of our campaign against the House of Atreides. Function as a Mentat for us, if you please.’ "
text_content,"‘Baron, I’ve warned you not to trust one so young with this information. My observations of—’ "
text_content,"‘I’ll be the judge of this,’ the Baron said. ‘I give you an order, Mentat. Perform one of your various functions.’ "
text_content,"‘So be it,’ Piter said. He straightened, assuming an odd attitude of dignity – as though it were another mask, but this time clothing his entire body. ‘In a few days Standard, the entire household of the Duke Leto will embark on a Spacing Guild liner for Arrakis. The Guild will deposit them at the city of Arrakeen rather than at our city of Carthag. The Duke’s Mentat, Thufir Hawat, will have concluded rightly that Arrakeen is easier to defend.’ "
text_content,"‘Listen carefully, Feyd,’ the Baron said. ‘Observe the plans within plans within plans.’ "
text_content,"Feyd-Rautha nodded, thinking: ‘This is more like it. The old monster is letting me in on secret things at last. He must really mean for me to be his heir.’ "
text_content,"‘There are several tangential possibilities,’ Piter said. ‘I indicate that House Atreides will go to Arrakis. We must not, however, ignore the possibility the Duke has contracted with the Guild to remove him to a place of safety outside the System. Others in like circumstances have become renegade Houses, taking family atomics and shields and fleeing beyond the Imperium.’ "
text_content,"‘The Duke’s too proud a man for that,’ the Baron said. "
text_content,"‘It is a possibility,’ Piter said. ‘The ultimate effect for us would be the same, however.’ "
text_content,"‘No, it would not!’ the Baron growled. ‘I must have him dead and his line ended.’ "
text_content,"‘That’s the high probability,’ Piter said. ‘There are certain preparations that indicate when a House is going renegade. The Duke appears to be doing none of these things.’ "
text_content,"‘So,’ the Baron sighed. ‘Get on with it, Piter.’ "
text_content,"‘At Arrakeen,’ Piter said, ‘the Duke and his family will occupy the Residency, lately the home of Count and Lady Fenring.’ "
text_content,"‘The Ambassador to the Smugglers,’ the Baron chuckled. "
text_content,‘Ambassador to what?’ Feyd-Rautha asked. 
text_content,"‘Your uncle makes a joke,’ Piter said. ‘He calls Count Fenring Ambassador to the Smugglers, indicating the Emperor’s interest in smuggling operations on Arrakis.’ "
text_content,Feyd-Rautha turned a puzzled stare on his uncle. ‘Why?’ 
text_content,"‘Don’t be dense, Feyd,’ the Baron snapped. ‘As long as the Guild remains effectively outside Imperial control, how could it be otherwise? How else could spies and assassins move about?’ "
text_content,Feyd-Rautha’s mouth made a soundless ‘Oh-h-h-h.’ 
text_content,"‘We’ve arranged diversions at the Residency,’ Piter said. ‘There’ll be an attempt on the life of the Atreides heir – an attempt which could succeed.’ "
text_content,"‘Piter,’ the Baron rumbled, ‘you indicated—’ "
text_content,"‘I indicated accidents can happen,’ Piter said. ‘And the attempt must appear valid.’ "
text_content,"‘Ah, but the lad has such a sweet young body,’ the Baron said. ‘Of course, he’s potentially more dangerous than the father … with that witch mother training him. Accursed woman! Ah, well, please continue, Piter.’ "
text_content,"‘Hawat will have divined that we have an agent planted on him,’ Piter said. ‘The obvious suspect is Dr Yuen, who is indeed our agent. But Hawat has investigated and found that our doctor is a Suk School graduate with Imperial Conditioning – supposedly safe enough to minister even to the Emperor. Great store is set on Imperial Conditioning. It’s assumed that ultimate conditioning cannot be removed without killing the subject. However, as someone once observed, given the right lever you can move a planet. We found the lever that moved the doctor.’ "
text_content,‘How?’ Feyd-Rautha asked. He found this a fascinating subject. ‘Everyone’ knew you couldn’t subvert Imperial Conditioning! 
text_content,"‘Another time,’ the Baron said. ‘Continue, Piter.’ "
text_content,"‘In place of Yueh,’ Piter said, ‘we’ll drag a most interesting suspect across Hawat’s path. The very audacity of this suspect will recommend her to Hawat’s attention.’ "
text_content,‘Her?’ Feyd-Rautha asked. 
text_content,"‘The Lady Jessica herself,’ the Baron said. "
text_content,"‘Is it not sublime?’ Piter asked. ‘Hawat’s mind will be so filled with this prospect it’ll impair his function as a Mentat. He may even try to kill her.’ Piter frowned, then: ‘But I don’t think he’ll be able to carry it off.’ "
text_content,"‘You don’t want him to, eh?’ the Baron asked. "
text_content,"‘Don’t distract me,’ Piter said. ‘While Hawat’s occupied with the Lady Jessica, we’ll divert him further with uprisings in a few garrison towns and the like. These will be put down. The Duke must believe he’s gaining a measure of security. Then, when the moment is ripe, we’ll signal Yueh and move in with our major force … ah …’ "
